Commune,Etage,Superficie,Piece,Electricite,Gaz,Eau,Acte notarie,Jardin,Livret foncier,Meuble,Garage,Prix
12,2.0,135,5.0,1,1,1,0,0,0,0,1,1700.0
12,2.0,80,3.0,1,1,1,0,0,0,0,0,1800.0
12,1.0,60,3.0,1,1,1,0,0,0,1,0,1400.0
12,4.0,144,4.0,1,1,1,0,0,0,1,0,1400.0
12,4.0,80,4.0,1,1,1,0,0,0,0,0,1200.0
13,8.0,125,3.0,0,0,0,1,0,1,0,0,1300.0
13,10.0,107,3.0,1,1,1,0,0,0,0,0,1350.0
13,3.0,117,3.0,1,1,1,1,0,1,0,0,1500.0
13,2.0,130,5.0,0,0,0,1,0,1,0,0,2500.0
13,3.0,71,4.0,1,1,1,1,0,1,0,0,1600.0
13,5.0,60,2.0,1,1,1,1,0,1,0,0,1250.0
13,1.0,95,4.0,1,1,1,1,0,1,0,0,1000.0
13,2.0,100,4.0,1,1,1,1,1,0,0,1,1400.0
13,1.0,110,5.0,0,0,0,0,0,0,0,0,1400.0
13,2.0,72,3.0,1,1,1,1,0,1,0,0,1600.0
13,13.0,98,4.0,0,0,0,0,0,0,0,0,1300.0
13,3.0,65,3.0,1,1,1,1,0,1,0,0,1600.0
13,3.0,65,3.0,1,1,1,1,0,1,0,0,1300.0
13,5.0,90,3.0,1,1,1,1,0,1,0,0,1400.0
13,1.0,65,3.0,1,1,1,1,0,1,0,0,1650.0
13,1.0,160,4.0,1,1,1,1,1,1,0,1,1600.0
13,3.0,72,4.0,1,1,1,1,0,1,0,0,1250.0
13,1.0,100,4.0,1,1,1,1,0,1,0,0,1400.0
13,1.0,90,3.0,1,1,1,1,1,1,0,0,1250.0
13,6.0,117,4.0,1,1,1,1,0,1,0,0,1700.0
13,1.0,127,4.0,1,1,1,1,0,0,0,1,1800.0
13,3.0,96,3.0,1,1,1,1,0,0,0,1,1350.0
13,1.0,75,3.0,1,1,1,1,0,1,0,0,1700.0
13,10.0,156,4.0,1,1,1,1,1,1,1,1,1500.0
13,1.0,73,4.0,1,1,1,1,1,0,0,0,1600.0
13,3.0,117,3.0,1,1,1,1,0,1,0,1,1600.0
13,1.0,73,3.0,1,1,1,0,0,0,0,0,1700.0
13,5.0,103,3.0,1,1,1,0,0,0,0,0,1450.0
13,3.0,105,4.0,1,1,1,1,0,1,1,0,1200.0
13,7.0,156,5.0,1,1,1,1,0,1,0,1,1450.0
13,3.0,100,4.0,1,1,1,0,0,0,0,0,1500.0
13,5.0,115,4.0,1,1,1,1,0,1,0,0,2000.0
13,5.0,110,5.0,1,1,1,1,0,1,0,0,1600.0
13,5.0,110,5.0,1,1,1,1,0,0,0,1,2200.0
13,3.0,110,5.0,1,1,1,1,0,1,0,0,2300.0
13,10.0,100,4.0,1,1,1,0,0,0,0,0,1900.0
13,6.0,110,5.0,1,1,1,1,0,1,0,1,3000.0
13,3.0,110,5.0,1,1,1,1,0,1,0,0,2500.0
13,4.0,78,3.0,1,1,1,0,0,0,1,0,1600.0
13,7.0,73,3.0,1,1,1,1,1,1,0,0,1800.0
13,5.0,115,4.0,0,0,0,1,0,1,0,0,2400.0
13,2.0,95,5.0,1,1,1,1,0,1,0,0,3000.0
13,5.0,135,4.0,0,0,0,0,0,0,0,0,1750.0
13,6.0,65,3.0,1,1,1,0,0,0,0,0,1800.0
13,4.0,120,5.0,1,1,1,1,0,1,0,0,1850.0
13,2.0,98,4.0,1,1,1,1,0,1,0,0,2150.0
13,14.0,120,4.0,1,1,1,0,0,0,0,0,2200.0
13,2.0,93,5.0,0,0,0,1,0,1,0,0,2000.0
13,3.0,120,4.0,1,1,1,0,0,0,0,0,2300.0
13,2.0,45,3.0,1,1,1,0,0,0,0,0,1600.0
13,1.0,100,4.0,1,1,1,0,0,0,0,1,1500.0
13,1.0,107,4.0,1,1,1,0,0,0,0,0,1800.0
13,1.0,160,5.0,1,1,1,0,0,0,0,1,2500.0
13,3.0,85,4.0,1,1,1,0,0,0,0,0,1680.0
13,3.0,80,3.0,1,1,1,0,0,0,0,0,1700.0
13,6.0,90,3.0,1,1,1,0,0,0,0,1,1800.0
13,12.0,110,4.0,1,1,1,0,0,0,0,0,1750.0
13,3.0,250,5.0,1,1,1,0,0,0,0,1,2500.0
13,6.0,75,4.0,0,0,0,0,0,0,0,0,1620.0
14,4.0,160,5.0,0,0,0,1,0,1,0,1,2570.0
14,3.0,104,4.0,1,1,1,1,0,1,0,0,1150.0
14,2.0,60,3.0,1,1,1,1,1,0,0,0,1600.0
14,6.0,93,4.0,1,1,1,1,0,1,0,0,2450.0
14,3.0,105,4.0,1,1,0,1,0,0,0,0,2000.0
14,4.0,113,4.0,1,1,1,0,0,0,0,1,2300.0
14,5.0,136,4.0,1,1,1,0,0,0,0,0,2000.0
14,4.0,130,5.0,0,0,0,1,0,1,0,0,2300.0
14,1.0,150,5.0,0,0,0,0,0,0,0,0,1650.0
14,7.0,70,3.0,0,0,0,0,0,0,0,0,1800.0
14,5.0,132,4.0,1,1,1,1,1,1,0,1,1700.0
14,5.0,100,4.0,0,0,0,0,0,0,0,0,1800.0
14,3.0,100,4.0,1,1,1,0,0,0,0,0,1800.0
14,1.0,75,3.0,1,1,1,1,0,0,0,0,1800.0
14,1.0,92,3.0,1,1,1,1,0,1,0,0,1600.0
14,4.0,110,4.0,1,1,1,0,0,0,1,0,1800.0
14,1.0,140,4.0,0,0,0,0,0,0,0,0,2200.0
14,1.0,75,3.0,1,1,1,1,0,1,0,0,1700.0
14,6.0,100,4.0,1,1,1,1,0,0,1,0,1700.0
14,5.0,85,3.0,1,1,1,0,0,0,0,0,1550.0
14,6.0,200,6.0,1,1,1,0,0,0,0,0,2500.0
14,6.0,100,4.0,1,1,1,1,0,0,0,0,2400.0
14,1.0,88,4.0,1,1,1,1,1,1,0,0,2300.0
14,3.0,75,3.0,1,1,1,1,0,0,0,0,1720.0
14,6.0,100,4.0,1,1,1,1,0,0,0,0,1700.0
14,1.0,240,7.0,1,1,1,0,0,0,0,1,1900.0
14,2.0,80,3.0,1,1,1,1,0,0,0,0,1800.0
14,1.0,90,4.0,1,1,1,0,1,0,1,1,1650.0
14,6.0,100,4.0,1,1,1,0,0,0,1,0,1750.0
14,4.0,80,3.0,1,1,1,0,0,0,0,0,1800.0
14,6.0,130,4.0,1,1,1,0,0,0,0,0,1800.0
14,2.0,136,6.0,0,0,0,1,0,1,0,0,2000.0
14,5.0,80,3.0,1,1,1,0,0,0,1,0,1800.0
14,3.0,90,3.0,1,1,1,0,0,0,0,0,1600.0
14,3.0,110,4.0,1,1,1,1,0,0,0,0,2300.0
14,2.0,85,3.0,0,0,0,0,0,0,0,0,1600.0
14,2.0,110,4.0,0,0,0,0,0,0,0,0,2200.0
14,4.0,160,5.0,1,1,1,1,0,1,0,1,2800.0
14,2.0,86,3.0,1,1,1,0,0,0,0,0,1700.0
14,1.0,110,3.0,1,1,1,1,0,1,0,0,1800.0
14,5.0,124,4.0,1,1,1,1,0,1,0,1,1100.0
14,1.0,149,5.0,1,1,1,1,0,1,0,1,2500.0
14,1.0,110,4.0,1,1,1,1,0,0,0,0,2000.0
14,6.0,95,4.0,1,1,1,1,0,1,0,0,1500.0
14,1.0,90,4.0,1,1,1,1,0,1,0,0,1700.0
14,1.0,87,3.0,1,1,1,1,0,0,0,1,1700.0
14,4.0,120,4.0,1,1,1,1,0,1,0,0,2000.0
14,4.0,93,4.0,1,1,1,1,1,0,1,0,2200.0
14,1.0,110,4.0,1,1,1,0,0,0,0,0,1500.0
14,4.0,73,3.0,1,1,1,1,0,1,0,0,1850.0
14,2.0,90,4.0,1,1,1,1,1,1,0,0,1300.0
14,4.0,122,4.0,1,1,1,0,0,0,0,0,2000.0
14,3.0,83,4.0,1,1,1,0,0,0,0,0,1900.0
14,4.0,90,3.0,1,1,1,1,0,0,0,0,1800.0
14,4.0,70,3.0,1,1,1,0,0,0,0,0,1650.0
14,3.0,74,3.0,1,1,1,1,0,1,0,0,1700.0
14,2.0,87,3.0,1,1,1,1,0,1,0,0,1850.0
14,4.0,110,4.0,1,1,1,1,0,0,0,0,1600.0
14,3.0,1,5.0,1,1,1,1,0,0,0,0,1500.0
14,5.0,84,3.0,1,1,0,0,0,0,0,0,1800.0
14,4.0,113,4.0,1,1,1,1,0,1,0,1,1700.0
14,1.0,105,4.0,1,1,1,1,0,1,0,0,1800.0
14,1.0,70,3.0,1,1,1,1,0,0,0,0,1500.0
14,5.0,87,4.0,1,1,1,0,0,0,0,0,1400.0
14,5.0,107,4.0,1,1,1,0,0,0,0,1,1720.0
14,1.0,118,4.0,0,0,0,1,0,1,0,0,2100.0
14,4.0,125,5.0,1,1,1,0,0,0,1,0,1550.0
14,1.0,120,4.0,1,1,1,1,0,1,0,0,1850.0
14,4.0,32,2.0,1,1,1,1,0,0,0,0,1000.0
14,6.0,100,4.0,1,1,1,1,0,1,0,0,1270.0
14,5.0,100,4.0,1,1,1,1,0,0,0,0,1750.0
14,6.0,115,4.0,0,0,0,1,0,0,0,0,1300.0
14,9.0,120,8.0,1,1,1,1,0,0,0,1,1000.0
14,5.0,105,5.0,1,1,1,1,0,1,0,0,1900.0
14,3.0,110,5.0,1,1,1,1,0,1,0,0,2900.0
14,6.0,143,5.0,1,1,1,0,0,0,0,0,2150.0
14,6.0,93,4.0,1,1,1,1,0,1,0,0,2200.0
14,1.0,105,4.0,1,1,1,1,0,0,0,0,1400.0
14,2.0,120,3.0,1,1,1,0,0,0,0,0,1750.0
14,1.0,75,3.0,0,0,0,0,0,0,0,0,1280.0
14,5.0,100,4.0,1,1,1,0,0,0,0,0,2000.0
14,1.0,85,3.0,1,1,1,0,0,0,0,0,1800.0
14,3.0,73,3.0,1,1,1,0,0,0,0,0,1200.0
14,6.0,200,5.0,1,1,1,0,0,0,0,1,1265.0
14,6.0,96,4.0,1,1,1,1,0,1,0,0,1700.0
14,2.0,100,3.0,1,1,1,1,0,1,0,0,1330.0
14,6.0,119,3.0,1,1,1,1,0,1,0,1,1400.0
14,3.0,110,4.0,0,0,0,0,0,0,0,0,1280.0
14,1.0,130,4.0,0,0,0,0,0,0,0,0,2200.0
14,1.0,100,4.0,1,1,1,1,0,1,0,1,1500.0
14,5.0,132,6.0,1,1,1,1,0,1,0,0,2200.0
14,3.0,85,3.0,1,1,1,1,0,0,0,0,1650.0
14,1.0,90,4.0,1,1,1,1,0,1,0,0,1500.0
14,1.0,120,4.0,1,1,1,0,0,0,0,0,2150.0
14,6.0,130,4.0,0,0,0,1,0,0,0,0,1500.0
14,6.0,100,4.0,1,1,1,0,0,0,0,0,1200.0
14,6.0,110,4.0,1,1,1,1,0,1,0,0,1270.0
14,4.0,90,4.0,0,0,0,0,0,0,0,0,1500.0
14,1.0,65,3.0,0,0,0,1,0,0,0,0,1500.0
14,2.0,108,3.0,0,0,0,0,0,0,0,0,1350.0
14,1.0,168,4.0,1,1,1,0,1,0,0,1,1200.0
14,2.0,88,3.0,0,0,0,0,0,0,0,0,1300.0
14,4.0,120,4.0,1,1,1,0,0,0,0,0,1900.0
14,5.0,130,5.0,0,0,0,0,0,0,0,0,2500.0
14,2.0,90,4.0,1,1,1,0,0,0,0,0,2000.0
14,4.0,72,3.0,1,1,1,0,0,0,0,0,1800.0
14,4.0,100,3.0,1,1,1,0,0,0,0,0,1600.0
14,1.0,80,3.0,1,1,1,0,0,0,0,0,1600.0
14,5.0,226,6.0,1,1,1,0,0,0,0,0,2500.0
14,1.0,145,5.0,1,1,1,0,0,0,0,0,1970.0
14,2.0,140,5.0,1,1,1,0,0,0,0,1,1600.0
14,5.0,120,4.0,1,1,1,0,0,0,0,0,2200.0
14,1.0,100,4.0,1,1,1,0,0,0,0,0,2200.0
14,2.0,133,4.0,1,1,1,0,0,0,0,1,2250.0
14,4.0,100,3.0,1,1,1,0,0,0,0,1,1850.0
14,3.0,112,5.0,1,1,1,0,0,0,0,0,1800.0
14,5.0,120,5.0,1,1,1,0,0,0,0,0,3000.0
15,5.0,70,3.0,1,1,1,0,0,0,0,0,1600.0
15,2.0,70,3.0,1,1,1,0,0,0,0,0,1800.0
15,3.0,95,4.0,1,1,1,1,0,1,0,0,2250.0
15,5.0,100,4.0,1,1,1,0,0,0,0,0,2200.0
15,3.0,118,4.0,1,1,1,1,1,1,0,1,1800.0
15,3.0,113,4.0,1,1,1,1,0,0,0,1,1700.0
15,2.0,124,4.0,1,1,1,1,1,1,0,0,2300.0
15,5.0,88,4.0,1,1,1,0,0,0,0,0,1900.0
15,2.0,82,4.0,1,1,1,1,0,1,0,0,2100.0
15,2.0,94,4.0,1,1,1,1,0,1,0,0,1100.0
15,1.0,76,3.0,1,1,1,1,0,1,1,1,1700.0
15,4.0,150,5.0,1,1,1,0,0,0,0,0,3000.0
15,1.0,125,4.0,1,1,1,1,1,1,1,0,2200.0
15,5.0,90,4.0,1,1,1,1,0,1,0,0,2200.0
15,3.0,85,4.0,0,0,0,0,0,0,0,0,1800.0
15,1.0,132,4.0,1,1,1,1,1,1,0,0,1800.0
15,4.0,80,3.0,1,1,1,1,0,1,0,0,1750.0
15,5.0,155,5.0,1,1,1,0,0,0,0,0,2100.0
15,4.0,141,4.0,1,1,1,0,0,0,0,0,2100.0
15,2.0,86,4.0,1,1,1,0,0,0,0,0,2200.0
15,1.0,124,4.0,1,1,1,1,0,1,0,0,1750.0
15,1.0,78,3.0,1,1,1,1,0,0,0,0,1800.0
15,1.0,124,4.0,1,1,1,1,0,1,0,0,2200.0
15,2.0,100,4.0,1,1,1,0,0,0,0,0,2050.0
15,4.0,90,4.0,1,1,1,0,0,0,0,0,2300.0
15,1.0,86,4.0,1,1,1,0,1,0,0,0,2300.0
15,2.0,72,3.0,1,1,1,1,0,0,0,0,1600.0
15,3.0,70,3.0,1,1,1,0,0,0,1,0,1700.0
15,4.0,80,3.0,1,1,1,1,0,1,0,0,1700.0
15,3.0,65,3.0,1,1,1,1,0,1,1,0,1300.0
15,2.0,127,4.0,1,1,1,0,0,0,1,1,1700.0
15,2.0,124,4.0,1,1,1,0,0,1,0,0,1550.0
15,1.0,95,3.0,0,0,0,0,0,0,0,0,1250.0
15,3.0,94,3.0,1,1,1,0,0,0,0,0,1300.0
15,2.0,45,2.0,1,1,1,0,0,0,0,0,1100.0
15,1.0,80,3.0,1,1,1,0,0,0,0,0,1000.0
15,3.0,70,3.0,1,1,1,0,0,0,0,0,1600.0
15,1.0,68,3.0,1,1,1,0,0,0,0,0,1280.0
15,1.0,74,3.0,1,1,1,0,0,0,0,0,1150.0
15,1.0,70,3.0,1,1,1,0,0,0,0,0,1300.0
15,4.0,120,4.0,1,1,1,0,0,0,0,0,1500.0
15,2.0,125,4.0,1,1,1,0,1,0,0,0,1000.0
15,4.0,114,4.0,1,1,1,0,1,0,0,0,2200.0
15,1.0,75,3.0,1,1,1,0,0,0,0,0,1400.0
15,4.0,145,5.0,1,1,1,0,0,0,0,0,1200.0
15,5.0,200,6.0,1,1,1,0,0,0,0,0,1600.0
15,2.0,124,4.0,1,1,1,0,0,0,0,0,1800.0
16,1.0,67,4.0,1,1,1,1,0,0,0,0,2300.0
16,3.0,85,3.0,1,1,1,0,0,0,0,1,1250.0
16,2.0,200,5.0,0,0,0,1,0,0,0,0,2000.0
16,1.0,53,3.0,1,1,1,1,0,1,0,0,1500.0
16,4.0,120,5.0,1,1,1,0,0,0,0,0,2000.0
16,4.0,133,5.0,1,1,1,1,0,0,0,0,1800.0
17,3.0,90,3.0,1,1,1,0,1,0,0,0,1500.0
17,5.0,98,4.0,1,1,1,1,0,0,0,0,1000.0
17,1.0,130,5.0,1,1,1,1,1,1,0,0,1900.0
17,4.0,95,4.0,1,1,1,1,0,1,0,0,2200.0
17,4.0,150,4.0,1,1,1,1,0,1,0,0,2300.0
17,2.0,76,3.0,1,1,1,1,0,1,1,0,1000.0
17,10.0,74,3.0,1,1,1,0,0,0,0,0,1500.0
17,6.0,77,3.0,1,1,1,1,0,0,0,0,1200.0
17,1.0,150,4.0,1,1,1,0,0,0,0,1,1960.0
17,1.0,220,6.0,1,1,1,1,1,1,0,0,1250.0
17,1.0,70,3.0,1,1,1,1,0,1,0,0,1200.0
17,2.0,62,3.0,1,1,1,0,0,0,1,0,1500.0
17,1.0,170,4.0,1,1,1,1,0,1,0,1,1700.0
17,3.0,150,4.0,1,1,1,0,0,0,0,0,2150.0
17,3.0,110,4.0,1,1,1,1,0,1,0,1,1500.0
17,3.0,110,4.0,0,0,0,0,0,0,0,0,1400.0
17,1.0,78,3.0,1,1,1,1,0,1,0,0,1700.0
17,3.0,120,4.0,1,1,1,1,0,1,0,0,1600.0
17,6.0,145,4.0,1,1,1,1,0,1,0,0,2300.0
17,4.0,130,5.0,1,1,1,0,0,0,0,0,2360.0
17,2.0,121,5.0,1,1,1,1,1,1,0,1,2500.0
17,1.0,130,4.0,0,0,0,1,0,1,0,0,1550.0
17,1.0,105,4.0,1,1,1,1,0,0,0,0,1400.0
17,4.0,70,3.0,1,1,1,1,0,0,0,0,1400.0
17,1.0,105,4.0,1,1,1,1,0,0,0,0,1500.0
17,3.0,184,5.0,1,1,1,0,0,0,1,0,1900.0
17,3.0,73,2.0,1,0,0,1,0,0,0,1,1200.0
17,3.0,85,3.0,1,1,1,1,0,0,0,0,1600.0
17,1.0,150,5.0,1,1,1,1,0,1,0,0,3000.0
17,1.0,120,4.0,1,1,1,1,0,0,0,0,1500.0
17,2.0,140,5.0,1,1,1,1,1,1,0,1,2600.0
17,4.0,120,4.0,1,1,1,1,0,1,0,0,1900.0
17,3.0,90,4.0,1,1,1,1,0,0,0,0,2400.0
17,5.0,120,4.0,1,1,1,0,0,0,0,0,1300.0
17,1.0,115,4.0,1,1,1,1,1,0,0,0,1500.0
17,2.0,84,4.0,1,1,1,1,0,0,0,0,1400.0
17,3.0,115,4.0,1,1,1,1,0,1,0,1,1500.0
17,2.0,89,3.0,1,1,1,1,0,0,0,0,1500.0
17,5.0,127,4.0,1,1,1,0,0,0,0,0,2150.0
17,5.0,120,4.0,1,1,0,1,0,1,1,0,2400.0
17,1.0,140,4.0,1,1,1,1,0,1,0,1,1100.0
17,6.0,98,4.0,1,1,1,1,0,1,0,0,1700.0
17,1.0,96,4.0,1,1,1,1,1,1,0,0,1400.0
17,2.0,110,4.0,1,1,1,0,0,0,0,1,1200.0
17,3.0,70,3.0,1,1,1,1,0,1,0,0,1400.0
17,4.0,130,4.0,1,1,1,0,0,0,0,0,1400.0
17,3.0,115,4.0,1,1,1,1,0,0,0,0,1700.0
17,2.0,180,5.0,1,1,1,1,0,1,0,0,1450.0
17,5.0,103,3.0,1,1,1,1,0,0,0,0,1800.0
17,3.0,130,5.0,0,0,0,0,0,0,0,0,2500.0
17,2.0,100,4.0,1,1,1,1,0,0,0,0,1500.0
17,1.0,67,3.0,1,1,1,1,0,0,0,0,1500.0
17,3.0,130,4.0,1,1,1,0,0,0,0,0,1900.0
17,5.0,95,3.0,1,1,1,1,0,0,0,0,1400.0
17,1.0,80,3.0,1,1,1,1,0,0,0,0,1400.0
17,2.0,120,4.0,1,1,1,1,0,0,0,0,1400.0
17,5.0,80,3.0,1,1,1,1,0,0,0,0,1800.0
17,1.0,102,4.0,1,1,1,0,1,0,0,0,2350.0
17,4.0,116,4.0,1,1,1,0,0,0,0,0,1300.0
17,3.0,240,5.0,1,1,1,0,0,0,0,1,2250.0
17,1.0,110,4.0,1,1,1,1,0,1,0,0,1500.0
17,1.0,74,3.0,1,1,1,1,0,0,1,0,1700.0
17,9.0,80,3.0,1,1,1,1,0,0,0,0,1600.0
17,3.0,120,4.0,1,1,1,0,0,0,0,0,2400.0
17,2.0,130,4.0,1,1,1,1,0,1,0,0,1800.0
17,5.0,135,4.0,1,1,1,0,0,0,0,1,1400.0
17,2.0,85,3.0,1,1,1,1,0,1,1,0,1700.0
17,3.0,125,4.0,1,1,1,0,0,0,0,1,1700.0
17,1.0,110,4.0,1,1,1,1,0,0,0,0,1800.0
17,6.0,73,3.0,1,1,1,1,0,0,0,0,1400.0
17,5.0,120,4.0,1,1,1,0,0,0,0,0,1500.0
17,2.0,130,5.0,0,1,1,1,1,1,0,1,2700.0
17,1.0,130,5.0,1,1,1,1,0,0,0,0,1600.0
17,2.0,130,4.0,1,1,1,0,0,0,0,0,1700.0
17,2.0,130,4.0,1,1,1,0,0,0,0,0,1600.0
17,2.0,80,3.0,1,1,1,1,0,1,0,0,1500.0
17,2.0,65,3.0,1,1,1,1,0,1,0,0,1500.0
17,1.0,75,3.0,1,1,1,1,0,0,0,0,1200.0
17,3.0,77,3.0,1,1,1,1,0,0,1,0,1800.0
17,1.0,73,3.0,1,1,1,1,0,1,0,0,1800.0
17,1.0,125,4.0,1,1,1,0,0,0,0,1,1850.0
17,1.0,150,4.0,1,1,1,1,0,1,0,0,2000.0
17,5.0,120,4.0,1,1,1,0,1,0,0,0,2050.0
17,4.0,90,3.0,1,1,1,1,0,1,0,0,1350.0
17,4.0,135,4.0,1,1,1,1,0,0,0,0,2400.0
17,1.0,127,4.0,1,1,1,1,0,0,0,0,2000.0
17,3.0,156,4.0,1,1,1,1,0,1,0,0,2300.0
17,2.0,120,4.0,1,1,1,1,0,1,0,0,1900.0
17,6.0,120,4.0,0,1,1,1,0,0,0,0,1500.0
17,1.0,90,4.0,1,1,1,1,0,1,0,0,2000.0
17,2.0,120,4.0,1,1,1,1,0,1,0,0,2200.0
17,1.0,126,4.0,1,1,1,1,0,0,0,0,2000.0
17,2.0,75,3.0,1,1,1,1,0,0,0,0,1500.0
17,3.0,80,3.0,1,1,1,1,0,0,1,0,1500.0
17,5.0,106,4.0,1,1,1,1,0,0,0,0,2400.0
17,2.0,100,4.0,1,1,1,1,0,1,0,0,1900.0
17,2.0,117,5.0,1,1,1,1,0,1,0,0,2400.0
17,1.0,125,5.0,1,1,1,1,0,0,0,0,1900.0
17,6.0,168,5.0,1,1,1,0,0,0,0,0,2900.0
17,1.0,120,5.0,1,1,1,0,0,0,0,0,2700.0
17,1.0,96,4.0,1,1,1,1,0,0,0,0,1600.0
17,3.0,106,4.0,1,1,1,0,0,0,0,0,1450.0
17,1.0,100,4.0,1,1,1,0,1,0,0,0,2400.0
17,6.0,85,3.0,0,1,1,0,0,0,0,0,1800.0
17,4.0,108,3.0,1,1,1,1,0,1,0,0,1600.0
17,5.0,109,5.0,1,1,1,1,0,1,1,0,3000.0
17,1.0,89,3.0,1,1,1,0,0,0,0,0,1400.0
17,5.0,130,4.0,1,1,1,0,0,0,0,1,1400.0
17,4.0,135,4.0,0,0,0,0,0,0,0,0,2300.0
17,5.0,109,4.0,1,1,1,0,0,0,0,0,2300.0
17,1.0,100,4.0,1,1,1,0,0,0,0,0,2400.0
17,5.0,109,5.0,1,1,1,0,0,0,0,0,2500.0
17,3.0,138,5.0,1,1,1,0,0,0,0,0,3000.0
17,3.0,155,4.0,1,1,1,0,0,0,0,0,1400.0
17,2.0,110,4.0,1,1,1,0,0,0,0,0,2400.0
17,5.0,126,4.0,1,1,1,0,0,0,0,0,2200.0
17,1.0,105,4.0,1,1,1,0,0,0,0,0,2400.0
18,2.0,90,4.0,1,1,1,1,0,1,0,0,1900.0
18,3.0,101,3.0,1,1,1,1,0,0,0,0,1800.0
18,1.0,65,3.0,0,0,0,0,0,0,0,0,1400.0
18,2.0,139,4.0,0,1,1,1,0,1,0,0,1900.0
18,2.0,140,5.0,1,1,1,0,0,0,0,0,2700.0
18,3.0,120,4.0,1,1,1,0,0,0,0,0,1300.0
18,4.0,120,5.0,1,1,1,1,0,0,1,0,3000.0
18,2.0,110,4.0,1,1,1,0,1,0,0,1,2400.0
18,5.0,130,5.0,1,1,1,1,0,1,0,0,2500.0
18,3.0,79,4.0,1,1,1,1,0,0,0,0,2200.0
18,2.0,80,3.0,1,1,1,0,0,0,0,0,1800.0
18,2.0,75,3.0,1,1,1,0,0,0,0,0,1300.0
18,1.0,49,2.0,1,1,1,1,0,0,0,0,1200.0
18,1.0,120,4.0,1,1,1,0,0,0,0,0,2250.0
18,2.0,77,4.0,1,1,1,1,0,0,0,0,1900.0
18,3.0,90,4.0,1,1,1,0,0,0,0,0,2400.0
18,2.0,114,5.0,1,1,1,1,1,1,1,1,2400.0
18,2.0,98,4.0,1,1,1,1,0,0,0,0,1700.0
18,3.0,154,5.0,1,1,1,1,0,1,0,0,2700.0
18,2.0,110,3.0,1,0,1,0,0,0,0,0,1400.0
