Commune,Etage,Superficie,Piece,Electricite,Gaz,Eau,Acte notarie,Jardin,Livret foncier,Meuble,Garage,Prix
18,2.0,125,4.0,0,1,1,0,0,0,1,1,1600.0
18,1.0,53,2.0,1,1,1,1,0,0,0,0,1200.0
18,1.0,40,3.0,1,1,1,1,0,1,0,0,1800.0
18,1.0,120,4.0,1,1,1,0,0,0,0,0,1600.0
18,3.0,100,3.0,1,1,1,0,0,0,0,0,1700.0
18,2.0,120,5.0,1,1,1,0,0,0,0,0,2500.0
18,1.0,90,4.0,1,1,1,0,0,0,0,0,1000.0
18,2.0,80,3.0,1,1,1,0,0,0,0,0,1600.0
18,1.0,40,3.0,1,1,1,1,0,0,0,0,1450.0
18,5.0,100,4.0,1,1,1,0,0,0,0,0,2280.0
18,4.0,74,3.0,1,1,1,0,0,0,0,0,1800.0
18,1.0,100,4.0,1,1,1,1,0,1,0,1,2000.0
18,3.0,100,3.0,1,1,1,0,0,0,0,0,1400.0
18,4.0,117,5.0,1,1,1,0,0,0,0,0,1250.0
18,3.0,80,3.0,1,1,1,1,0,0,0,0,1200.0
18,1.0,67,3.0,1,1,1,1,0,0,0,0,1100.0
18,5.0,91,3.0,1,1,1,0,0,0,0,0,1800.0
18,2.0,117,5.0,1,1,1,0,1,0,0,0,2000.0
18,1.0,71,3.0,1,1,1,0,0,0,0,0,1350.0
19,1.0,123,4.0,1,1,0,1,1,1,0,1,2000.0
19,1.0,72,4.0,1,1,1,0,0,0,0,0,2000.0
20,2.0,80,3.0,1,1,1,1,0,0,0,0,1700.0
20,2.0,120,5.0,1,1,1,1,0,1,0,0,1500.0
20,1.0,108,3.0,1,1,1,1,0,0,0,0,1600.0
20,1.0,108,4.0,1,1,1,1,0,1,0,1,2350.0
20,2.0,110,5.0,1,1,1,1,0,1,0,0,2000.0
20,1.0,70,3.0,1,1,1,1,0,0,0,0,1450.0
20,4.0,190,5.0,1,1,1,0,0,0,0,1,1200.0
20,6.0,85,4.0,1,1,1,1,0,0,0,0,1900.0
20,5.0,127,5.0,1,1,1,0,0,0,0,0,2100.0
20,2.0,122,5.0,1,1,1,1,0,0,0,0,1850.0
20,3.0,70,3.0,0,1,1,1,1,0,1,0,1600.0
20,2.0,104,5.0,1,1,1,1,0,0,0,1,2000.0
20,2.0,122,5.0,1,1,1,1,0,0,0,0,2700.0
20,3.0,75,3.0,1,1,1,1,0,0,0,0,1500.0
20,1.0,80,3.0,1,1,1,1,0,1,1,1,1600.0
20,4.0,200,4.0,1,1,1,1,0,0,0,0,2200.0
20,3.0,100,4.0,1,1,1,1,0,0,0,0,1500.0
20,1.0,120,4.0,0,0,0,1,0,0,0,0,1500.0
20,1.0,220,7.0,1,1,1,0,1,0,0,1,3000.0
20,4.0,150,4.0,1,1,1,1,0,0,0,0,1800.0
20,4.0,154,4.0,1,1,1,0,0,0,0,1,1950.0
20,2.0,70,3.0,1,1,0,1,1,0,0,0,1200.0
20,2.0,150,5.0,1,1,1,1,0,1,0,0,2200.0
20,1.0,120,4.0,1,1,1,1,0,0,0,1,1400.0
20,3.0,75,3.0,1,1,1,1,0,1,0,0,1800.0
20,10.0,107,4.0,1,1,1,1,0,0,0,1,1200.0
20,2.0,180,5.0,1,1,1,1,0,0,0,1,2200.0
20,5.0,80,3.0,1,1,1,1,0,0,0,0,1400.0
20,4.0,212,7.0,1,1,1,0,0,0,0,0,1250.0
20,2.0,97,5.0,1,1,1,1,0,0,0,0,1650.0
20,1.0,162,5.0,1,1,1,1,0,0,0,1,2000.0
20,2.0,80,3.0,1,1,1,1,0,0,0,0,1600.0
20,1.0,156,5.0,1,1,1,1,0,0,0,0,1200.0
20,1.0,101,3.0,1,1,1,0,0,0,0,0,1500.0
20,3.0,70,3.0,1,1,1,0,0,0,0,0,1400.0
20,1.0,125,5.0,1,1,1,1,0,1,0,1,1500.0
20,4.0,90,3.0,1,1,1,1,0,0,1,0,1500.0
20,11.0,110,4.0,1,1,1,1,0,0,0,0,1500.0
20,2.0,150,4.0,1,1,1,0,0,0,0,1,1650.0
20,1.0,45,2.0,1,1,1,1,0,0,0,0,1200.0
20,4.0,75,3.0,1,1,1,1,0,0,0,0,1200.0
20,2.0,73,3.0,1,1,1,1,0,0,0,0,1700.0
20,2.0,92,4.0,1,1,1,0,0,1,0,0,1300.0
20,2.0,52,3.0,1,1,1,1,0,0,1,0,1700.0
20,1.0,80,3.0,1,1,1,0,0,0,0,0,1300.0
20,1.0,51,2.0,1,1,1,1,0,0,0,1,1000.0
20,1.0,70,3.0,1,1,1,0,0,0,0,0,1500.0
20,1.0,74,3.0,1,1,1,0,0,0,0,0,1700.0
20,11.0,156,5.0,1,1,1,1,0,0,0,0,1000.0
20,2.0,83,3.0,1,1,1,1,0,0,1,0,1300.0
20,5.0,120,3.0,1,1,1,1,0,0,0,0,1700.0
20,1.0,90,3.0,1,1,1,0,0,0,0,0,1000.0
20,1.0,135,4.0,1,1,1,0,0,0,0,0,1500.0
20,4.0,95,3.0,1,1,1,1,0,1,0,0,1700.0
20,3.0,100,4.0,1,1,1,1,0,1,0,1,1000.0
20,6.0,75,3.0,0,0,0,0,0,0,0,1,1300.0
20,1.0,110,4.0,1,1,1,0,0,0,1,0,1700.0
20,1.0,190,5.0,1,1,1,0,0,0,0,0,1000.0
20,3.0,162,5.0,1,1,1,0,0,0,0,0,1100.0
20,3.0,80,3.0,0,0,0,1,0,0,0,0,1500.0
20,2.0,110,4.0,1,1,1,0,0,0,0,0,1900.0
20,1.0,73,3.0,1,1,1,0,0,0,0,0,1500.0
20,1.0,80,3.0,1,1,1,1,0,0,0,0,1450.0
20,2.0,180,5.0,1,1,1,1,0,0,0,1,1200.0
20,5.0,79,3.0,1,1,1,0,0,0,0,0,1100.0
20,4.0,95,3.0,1,1,1,1,0,1,0,0,1600.0
20,2.0,163,5.0,0,0,0,0,0,0,0,0,2800.0
20,5.0,128,5.0,1,1,1,0,0,0,0,0,2200.0
21,3.0,104,4.0,1,1,1,1,0,0,0,0,2100.0
21,3.0,50,3.0,1,1,1,0,0,0,0,0,1830.0
21,2.0,68,4.0,1,1,1,0,0,0,0,0,2000.0
22,2.0,120,4.0,1,1,1,0,0,0,0,1,1750.0
22,3.0,115,4.0,1,1,1,0,0,0,0,1,2300.0
22,2.0,108,4.0,1,1,1,1,0,0,1,0,1650.0
22,1.0,104,4.0,1,1,1,0,0,0,0,1,1200.0
22,3.0,85,3.0,1,1,1,0,0,0,0,0,1250.0
22,5.0,170,5.0,1,1,1,0,1,0,0,1,1300.0
22,3.0,120,3.0,1,1,1,0,1,0,0,1,1350.0
22,1.0,106,4.0,1,1,1,0,1,0,1,1,1650.0
22,1.0,105,4.0,1,1,1,1,0,0,1,1,2000.0
22,2.0,80,3.0,1,1,1,1,0,0,0,0,1200.0
22,3.0,117,4.0,1,1,1,1,0,1,0,1,1400.0
22,2.0,95,3.0,1,1,1,0,0,1,0,1,1700.0
22,2.0,126,4.0,1,1,1,1,0,1,0,0,1500.0
22,2.0,125,4.0,1,1,1,1,0,0,0,1,1290.0
22,2.0,80,3.0,0,0,0,0,0,0,0,0,1400.0
22,1.0,120,5.0,1,1,1,1,0,1,0,0,1200.0
22,4.0,75,2.0,1,1,1,0,0,0,0,0,1000.0
22,1.0,115,4.0,1,1,1,1,0,1,0,1,1300.0
22,8.0,123,3.0,1,1,1,0,0,0,0,0,1600.0
22,8.0,123,3.0,1,1,1,1,0,1,1,0,1520.0
22,6.0,135,3.0,1,1,1,1,0,1,0,1,1620.0
22,5.0,68,3.0,1,1,1,1,0,0,0,0,1200.0
22,1.0,75,3.0,1,1,1,1,0,1,0,1,1250.0
22,2.0,80,3.0,1,1,1,1,0,1,0,0,1300.0
22,9.0,130,5.0,1,1,1,1,1,1,0,1,1050.0
22,10.0,88,2.0,1,1,1,0,0,0,1,0,1000.0
22,1.0,97,3.0,1,1,1,1,0,1,0,1,1300.0
22,7.0,137,4.0,1,1,1,1,0,0,1,1,1250.0
22,7.0,138,5.0,1,1,1,1,1,1,0,1,1200.0
22,3.0,139,4.0,1,1,1,1,1,1,0,1,1400.0
22,1.0,75,3.0,1,1,1,1,0,0,0,0,1250.0
22,3.0,97,3.0,1,1,1,0,1,0,0,1,1450.0
22,1.0,120,4.0,1,1,1,1,0,1,0,1,1200.0
22,7.0,138,5.0,1,1,1,1,1,1,0,1,1200.0
22,4.0,120,3.0,1,1,1,1,0,1,0,1,1200.0
22,3.0,128,4.0,0,0,0,0,0,0,0,0,1700.0
22,4.0,130,4.0,1,1,1,0,0,0,1,1,1500.0
22,2.0,100,4.0,1,1,1,1,0,0,0,1,1500.0
22,5.0,170,5.0,1,1,1,0,1,0,0,1,3000.0
22,3.0,100,4.0,1,1,1,1,0,1,1,1,2000.0
22,4.0,118,5.0,0,0,0,0,0,0,0,0,1300.0
22,2.0,80,3.0,1,1,1,1,0,1,1,0,1400.0
22,3.0,80,3.0,1,1,0,1,1,1,0,0,1350.0
22,1.0,105,4.0,1,1,1,1,0,0,0,0,1600.0
22,1.0,80,3.0,1,1,1,1,0,1,1,1,1500.0
22,2.0,99,4.0,1,1,1,0,0,0,0,1,1500.0
22,7.0,123,4.0,1,1,1,0,0,0,0,0,1100.0
22,3.0,90,3.0,1,1,1,0,0,0,0,1,1050.0
22,7.0,123,4.0,1,1,1,1,0,0,0,0,1200.0
22,1.0,145,5.0,1,1,1,1,0,1,0,0,1350.0
22,3.0,116,4.0,1,1,1,1,0,1,0,1,2000.0
22,2.0,115,4.0,1,1,1,1,1,1,1,1,1400.0
22,4.0,115,4.0,1,1,1,1,0,1,0,1,1050.0
22,1.0,128,4.0,1,1,1,1,0,1,0,1,2400.0
22,3.0,135,4.0,1,1,1,1,0,1,1,0,2200.0
22,3.0,90,3.0,1,1,1,0,0,0,0,1,1050.0
22,6.0,156,4.0,1,1,1,1,1,0,0,1,1800.0
22,3.0,130,3.0,1,1,1,1,0,1,0,1,1500.0
22,1.0,105,4.0,1,1,1,0,0,1,0,0,2300.0
22,1.0,80,3.0,1,1,1,0,1,0,1,1,1500.0
22,3.0,78,3.0,0,0,0,1,0,1,0,0,1250.0
22,2.0,106,4.0,1,1,1,1,0,1,0,1,1100.0
22,2.0,130,4.0,1,1,1,0,0,0,0,1,2000.0
22,8.0,188,5.0,1,1,1,0,0,0,0,1,1900.0
22,5.0,99,3.0,1,1,1,0,0,0,0,1,1500.0
22,6.0,120,4.0,1,1,1,1,0,1,0,1,1800.0
22,3.0,65,3.0,1,1,1,0,0,1,0,0,1200.0
22,2.0,120,4.0,1,1,1,1,0,0,0,0,1300.0
22,1.0,178,3.0,1,1,1,0,0,0,1,0,1200.0
22,1.0,123,4.0,1,1,1,0,0,0,0,1,1500.0
22,2.0,104,4.0,1,1,1,0,0,0,0,1,2000.0
22,5.0,120,3.0,1,0,1,1,0,1,1,1,1200.0
22,2.0,123,4.0,1,1,1,0,0,0,0,1,2300.0
22,4.0,110,4.0,1,1,1,1,0,1,0,0,1350.0
22,3.0,120,5.0,1,1,1,1,0,0,0,0,1500.0
22,2.0,121,4.0,1,1,1,1,0,1,0,0,1500.0
22,2.0,128,4.0,1,1,1,0,1,0,0,0,1900.0
22,5.0,123,3.0,1,1,1,1,0,0,0,1,1300.0
22,3.0,107,3.0,1,1,1,0,1,0,0,0,1750.0
22,2.0,132,4.0,1,1,1,0,1,0,0,0,1900.0
22,4.0,105,4.0,1,1,1,1,0,1,0,1,1500.0
22,7.0,160,4.0,1,1,1,1,0,1,0,1,2200.0
22,5.0,122,3.0,1,1,1,1,0,1,0,1,1500.0
22,4.0,115,4.0,1,1,1,1,0,1,0,1,1000.0
22,7.0,138,5.0,1,1,0,1,1,0,0,1,1700.0
22,4.0,85,3.0,1,1,1,0,0,0,0,0,1850.0
22,1.0,130,5.0,1,1,1,1,0,1,0,0,1800.0
22,1.0,100,4.0,1,1,1,1,0,1,0,0,2200.0
22,2.0,120,4.0,1,1,1,1,0,0,0,1,1300.0
22,4.0,160,5.0,1,1,1,0,0,0,1,1,1800.0
22,6.0,230,4.0,1,1,1,1,1,1,0,1,1350.0
22,2.0,108,4.0,1,1,1,0,0,0,0,0,2300.0
22,3.0,120,4.0,1,1,1,1,1,1,0,1,1500.0
22,3.0,125,4.0,1,1,1,1,0,0,0,1,2000.0
22,1.0,110,4.0,1,1,1,1,0,0,0,1,1900.0
22,1.0,130,4.0,1,1,1,0,0,0,1,1,2000.0
22,8.0,162,5.0,1,1,1,1,1,0,0,0,1500.0
22,4.0,70,4.0,1,1,1,0,0,0,0,0,1500.0
22,2.0,138,4.0,1,1,1,1,0,1,0,1,1400.0
22,4.0,154,4.0,1,1,1,0,0,0,0,0,1600.0
22,3.0,110,4.0,0,0,0,0,0,0,0,0,1700.0
22,1.0,104,3.0,1,1,1,0,0,0,0,0,1700.0
22,6.0,212,5.0,1,1,1,0,0,0,0,0,1400.0
22,3.0,145,5.0,1,1,1,0,1,0,0,0,2400.0
22,3.0,114,5.0,1,1,1,0,0,0,0,1,2250.0
22,3.0,129,4.0,1,1,1,0,0,0,0,0,1200.0
22,1.0,153,4.0,1,1,1,0,0,0,0,0,1000.0
22,2.0,70,3.0,1,1,1,1,0,1,0,0,1300.0
22,1.0,120,5.0,1,1,1,0,0,0,0,0,1250.0
22,3.0,150,5.0,1,1,1,1,0,1,0,1,1700.0
22,8.0,162,5.0,1,1,1,1,1,0,0,0,2300.0
22,4.0,134,4.0,1,1,1,0,0,0,0,0,2400.0
22,2.0,115,4.0,1,1,1,0,0,0,0,0,1900.0
22,1.0,70,4.0,1,1,1,0,0,0,0,0,2450.0
22,2.0,109,4.0,1,1,1,0,0,0,0,0,1600.0
22,1.0,102,3.0,1,1,1,0,0,0,0,0,1200.0
22,3.0,120,4.0,1,1,1,1,0,0,0,0,1600.0
22,3.0,114,5.0,1,1,1,0,0,0,0,1,2400.0
22,4.0,138,5.0,1,1,1,0,1,0,0,1,1900.0
22,1.0,105,4.0,1,1,1,1,0,1,0,0,2200.0
22,2.0,125,4.0,1,1,1,0,0,0,0,1,1300.0
22,2.0,120,4.0,1,1,1,1,0,1,0,1,2050.0
22,3.0,147,5.0,1,1,1,0,0,0,0,1,2100.0
22,1.0,135,5.0,1,1,1,0,0,0,0,1,2200.0
22,4.0,166,5.0,1,1,1,1,0,1,0,1,1700.0
22,4.0,166,5.0,1,1,1,0,1,0,0,0,2500.0
22,2.0,100,4.0,1,1,1,0,0,0,0,0,1200.0
22,3.0,110,4.0,1,1,1,1,0,1,1,0,1200.0
22,6.0,140,5.0,1,1,1,1,1,1,0,0,1400.0
22,3.0,120,4.0,1,1,1,1,0,0,0,0,2300.0
22,1.0,107,4.0,1,1,1,0,0,0,0,1,1400.0
22,1.0,100,4.0,0,0,0,0,0,0,0,0,2400.0
22,1.0,110,4.0,1,1,1,1,0,1,0,0,1800.0
22,1.0,157,5.0,1,1,1,1,0,0,0,0,1600.0
22,1.0,133,4.0,1,1,1,1,0,0,0,0,2200.0
22,1.0,155,5.0,1,1,1,1,0,1,0,1,2100.0
22,1.0,92,4.0,0,0,0,0,0,0,0,1,2250.0
22,2.0,115,4.0,1,1,1,1,0,1,0,1,1400.0
22,4.0,200,5.0,1,1,1,0,0,0,0,0,2700.0
22,3.0,136,4.0,1,1,1,0,0,0,0,0,2300.0
22,1.0,119,4.0,1,1,1,0,0,0,0,0,2200.0
22,3.0,120,4.0,1,1,1,0,1,0,0,1,1800.0
22,1.0,90,1.0,1,1,1,1,0,1,0,0,2300.0
22,4.0,165,5.0,1,1,1,1,1,1,0,1,3000.0
22,3.0,127,4.0,1,1,1,1,0,1,0,1,1200.0
22,1.0,95,3.0,1,1,1,1,0,1,0,1,1000.0
22,5.0,240,5.0,1,1,1,1,1,1,0,1,1400.0
22,1.0,104,3.0,1,1,1,1,0,1,0,1,1500.0
22,4.0,85,4.0,1,1,1,0,0,0,0,0,1100.0
22,1.0,115,4.0,1,1,0,1,1,0,0,1,2300.0
22,1.0,120,4.0,1,1,1,1,0,1,1,1,1400.0
22,1.0,80,3.0,1,1,1,0,0,0,0,1,1200.0
22,2.0,110,4.0,1,1,1,0,0,0,0,0,1600.0
22,4.0,126,4.0,0,0,0,0,0,0,0,0,1950.0
22,5.0,120,4.0,1,1,1,0,0,0,0,0,1100.0
22,3.0,70,3.0,0,0,0,1,0,1,0,0,1500.0
22,4.0,164,4.0,1,1,1,1,0,1,0,1,2200.0
22,2.0,150,5.0,1,1,1,0,0,0,0,0,2300.0
22,4.0,145,5.0,1,1,1,0,1,0,1,1,1500.0
22,4.0,120,5.0,1,1,1,0,0,0,0,0,1600.0
22,1.0,150,5.0,1,1,1,1,0,1,1,1,2100.0
22,1.0,115,4.0,1,1,1,1,0,1,0,0,2180.0
22,3.0,86,3.0,1,1,1,1,0,1,0,1,1650.0
22,3.0,140,4.0,1,1,1,1,0,1,0,1,2200.0
22,1.0,105,3.0,1,1,1,1,1,0,0,1,1800.0
22,5.0,118,4.0,0,1,1,1,0,1,0,1,2000.0
22,3.0,105,4.0,0,0,0,0,0,0,0,0,1700.0
22,2.0,80,3.0,1,1,1,1,0,1,0,0,1600.0
22,2.0,80,3.0,1,1,1,1,0,1,0,0,1450.0
22,4.0,85,4.0,1,1,1,1,0,1,0,0,1700.0
22,1.0,150,4.0,1,1,1,0,1,0,0,0,1600.0
22,8.0,138,4.0,0,0,0,0,0,0,0,0,1500.0
22,3.0,126,4.0,1,1,1,0,1,0,0,1,2000.0
22,6.0,129,4.0,1,1,1,0,1,0,0,1,2300.0
22,4.0,159,5.0,1,1,1,0,0,0,0,0,1400.0
22,1.0,125,4.0,1,1,1,0,0,0,1,1,2100.0
22,7.0,125,4.0,1,1,1,0,1,0,0,1,2000.0
22,4.0,134,4.0,1,1,1,0,0,0,0,1,2100.0
22,7.0,140,4.0,0,1,1,0,0,0,0,0,2450.0
22,1.0,80,4.0,1,1,1,0,0,0,0,0,2250.0
22,1.0,100,4.0,1,1,1,0,0,0,0,1,1500.0
22,2.0,150,5.0,1,1,1,0,0,0,0,0,2700.0
22,2.0,109,4.0,1,1,1,0,0,0,0,0,2400.0
22,2.0,70,4.0,1,1,1,0,0,0,0,0,2300.0
22,7.0,135,4.0,1,1,1,0,0,0,0,1,2400.0
22,1.0,138,5.0,1,1,1,0,0,0,1,1,2900.0
22,3.0,130,4.0,1,1,1,0,0,0,0,1,1850.0
22,2.0,82,4.0,1,1,1,0,0,0,0,1,2200.0
22,4.0,135,4.0,1,1,1,0,0,0,0,1,1800.0
22,7.0,138,4.0,1,1,1,0,0,0,0,1,1600.0
22,1.0,120,4.0,1,1,1,0,0,0,0,0,1300.0
22,3.0,126,4.0,1,1,1,0,0,0,0,0,1500.0
22,1.0,107,4.0,1,1,1,0,1,0,1,0,1400.0
22,10.0,130,4.0,1,1,1,0,1,0,0,1,1500.0
22,3.0,90,4.0,1,1,0,0,0,0,0,1,2300.0
22,6.0,130,4.0,1,1,1,0,1,0,0,1,1900.0
22,5.0,130,5.0,1,1,1,0,0,0,0,0,2100.0
22,2.0,154,4.0,1,1,1,0,0,0,0,1,1400.0
22,2.0,130,4.0,1,1,1,0,0,0,0,0,1700.0
22,1.0,108,4.0,1,1,1,0,0,0,0,1,1100.0
22,1.0,89,3.0,1,1,1,0,0,0,0,1,1100.0
22,1.0,131,4.0,1,1,1,0,0,0,0,1,1050.0
22,1.0,95,4.0,1,1,1,0,0,0,0,1,1350.0
22,2.0,64,3.0,1,1,1,0,0,0,0,0,1100.0
22,1.0,70,3.0,1,1,1,0,0,0,0,0,1550.0
22,2.0,2,2.0,1,1,1,1,0,1,0,0,1200.0
22,3.0,140,4.0,1,1,1,0,0,0,0,0,1500.0
22,3.0,100,4.0,1,1,1,0,0,0,0,0,1100.0
22,3.0,110,3.0,1,1,1,0,0,0,0,1,1300.0
22,3.0,81,3.0,1,1,1,0,0,0,0,1,1550.0
22,2.0,110,4.0,0,0,0,0,0,0,0,0,1100.0
22,3.0,120,4.0,1,1,1,0,0,0,0,1,1350.0
22,1.0,85,3.0,1,1,1,0,0,0,1,1,1200.0
22,1.0,100,4.0,1,1,1,0,0,0,0,0,1000.0
22,5.0,70,3.0,1,1,1,0,0,0,0,0,1500.0
22,8.0,110,4.0,1,1,1,0,0,0,0,1,1600.0
22,3.0,110,4.0,1,1,1,0,0,0,0,1,1300.0
22,1.0,70,3.0,1,1,1,0,0,0,0,1,1300.0
22,1.0,75,3.0,1,1,1,0,0,0,0,0,1200.0
22,4.0,131,5.0,1,1,1,0,0,0,1,1,1550.0
22,2.0,130,4.0,1,1,1,0,0,0,0,0,1500.0
22,3.0,75,3.0,1,1,1,0,0,0,0,0,1100.0
22,2.0,120,5.0,1,1,1,0,0,0,0,0,1600.0
23,1.0,76,3.0,1,1,1,1,0,1,1,0,1800.0
23,2.0,79,3.0,1,1,1,1,1,1,0,0,1700.0
23,1.0,70,4.0,1,1,1,0,0,0,0,0,1300.0
23,1.0,72,3.0,1,1,1,0,0,1,0,0,1150.0
23,2.0,76,3.0,1,1,1,1,0,0,0,0,1200.0
23,1.0,78,4.0,1,1,1,1,0,1,0,0,1500.0
23,2.0,68,3.0,1,1,1,1,0,0,0,0,1250.0
23,2.0,90,4.0,1,1,1,1,0,0,0,0,1400.0
23,2.0,54,3.0,1,1,1,1,0,1,0,0,1500.0
23,2.0,140,4.0,1,1,1,0,1,0,0,1,1000.0
23,1.0,76,4.0,1,1,1,1,0,0,0,0,1800.0
23,5.0,120,4.0,1,1,1,1,0,0,1,0,1800.0
23,1.0,96,4.0,0,0,0,1,0,0,0,0,1800.0
23,3.0,56,3.0,1,1,1,1,0,0,0,0,1700.0
23,3.0,70,4.0,1,1,1,1,0,0,0,0,1300.0
23,2.0,85,3.0,1,1,1,1,0,0,0,0,1600.0
23,2.0,104,5.0,1,1,1,0,0,0,0,0,1700.0
23,2.0,126,3.0,1,1,1,0,1,0,0,1,1600.0
23,1.0,120,4.0,1,1,1,0,0,0,0,1,2300.0
23,3.0,72,3.0,1,1,1,0,0,0,0,0,1500.0
23,1.0,48,2.0,1,1,1,0,0,0,0,0,1200.0
23,2.0,127,4.0,1,1,1,0,0,0,0,0,1300.0
23,1.0,70,3.0,1,1,1,0,0,0,0,0,1300.0
24,5.0,115,4.0,1,1,1,1,0,0,0,1,1950.0
24,1.0,225,3.0,1,1,1,0,0,0,0,0,1800.0
24,3.0,72,3.0,1,1,1,1,0,1,0,1,1600.0
24,3.0,75,3.0,1,1,1,1,0,0,0,1,1800.0
24,3.0,120,5.0,1,1,1,1,0,1,0,0,1300.0
24,4.0,90,4.0,1,1,1,0,0,0,0,0,1450.0
24,3.0,95,4.0,1,1,1,0,1,0,0,1,2350.0
24,3.0,90,4.0,1,1,1,1,0,1,0,1,1800.0
24,5.0,80,4.0,1,1,1,0,0,0,0,0,1600.0
24,1.0,96,4.0,1,1,1,1,0,0,0,1,1650.0
24,5.0,127,4.0,0,0,0,0,0,0,0,0,2200.0
24,1.0,90,4.0,1,1,1,1,0,1,0,1,1650.0
24,1.0,95,2.0,1,1,1,1,0,0,0,0,1200.0
24,6.0,120,5.0,1,1,1,1,0,1,0,0,2550.0
24,1.0,80,3.0,1,1,1,0,0,0,0,0,1000.0
24,7.0,120,4.0,1,1,1,0,0,0,0,0,2100.0
24,2.0,150,5.0,1,1,1,0,0,0,0,0,1600.0
24,7.0,110,4.0,1,1,0,0,0,0,0,0,2400.0
24,4.0,150,5.0,1,1,1,0,0,0,0,1,1400.0
24,3.0,90,4.0,1,1,1,1,0,0,0,0,1800.0
24,1.0,85,4.0,1,1,1,0,1,0,1,0,1900.0
24,5.0,110,3.0,1,1,1,1,0,1,0,0,1570.0
24,3.0,124,5.0,1,1,1,0,0,0,0,0,2600.0
24,2.0,108,5.0,0,0,0,0,0,1,0,0,1000.0
24,5.0,90,4.0,0,0,0,0,0,0,0,0,1200.0
24,2.0,132,4.0,1,1,1,0,0,0,0,0,1700.0
24,3.0,100,4.0,1,1,1,1,0,1,0,0,2100.0
24,5.0,80,4.0,1,1,1,0,0,0,0,0,1700.0
24,1.0,39,2.0,0,0,0,1,0,1,0,0,1050.0
24,3.0,150,5.0,1,1,1,0,0,0,1,1,2000.0
24,5.0,80,4.0,1,1,0,0,0,0,0,0,1500.0
24,2.0,135,4.0,1,1,1,0,0,0,1,1,1700.0
