Commune,Etage,Superficie,Piece,Electricite,Gaz,Eau,Acte notarie,Jardin,Livret foncier,Meuble,Garage,Prix
24,1.0,75,3.0,1,1,1,1,1,1,0,1,1350.0
24,4.0,70,3.0,1,1,1,1,0,1,0,0,1800.0
24,4.0,78,3.0,1,1,1,0,0,0,0,0,1400.0
24,2.0,85,3.0,1,1,1,0,0,0,0,0,1200.0
24,2.0,100,4.0,1,1,1,1,1,1,0,0,1000.0
24,3.0,60,3.0,0,0,0,0,0,0,0,0,1300.0
24,3.0,125,4.0,1,1,1,0,0,0,0,0,1700.0
24,2.0,130,5.0,1,1,1,1,0,0,0,0,2000.0
24,3.0,110,4.0,1,1,1,0,0,0,0,0,2200.0
24,5.0,94,4.0,1,1,1,0,0,0,0,0,1500.0
24,1.0,68,3.0,1,1,1,0,0,0,0,0,1800.0
25,1.0,117,4.0,1,1,1,1,1,1,1,1,1000.0
25,1.0,210,5.0,1,1,1,1,0,1,0,1,2900.0
25,4.0,90,4.0,1,1,1,1,0,1,0,0,2400.0
25,5.0,118,4.0,1,0,1,1,0,1,0,1,1750.0
25,3.0,80,4.0,1,1,1,1,0,0,0,0,1200.0
25,3.0,250,4.0,1,1,1,1,0,1,0,1,1200.0
25,4.0,116,4.0,1,1,1,1,0,1,0,1,2200.0
25,1.0,107,3.0,1,1,1,0,0,0,0,1,1500.0
25,1.0,80,4.0,0,0,0,0,0,0,0,0,1550.0
25,2.0,180,5.0,1,1,1,0,1,0,0,0,2200.0
25,3.0,170,4.0,1,1,1,1,0,1,0,1,2100.0
25,1.0,160,5.0,1,1,1,1,1,1,1,1,2700.0
25,4.0,90,4.0,1,0,1,1,0,1,0,0,2000.0
25,3.0,90,4.0,1,1,1,1,0,1,0,0,1200.0
25,2.0,110,4.0,0,0,0,0,0,0,0,0,1550.0
25,3.0,96,4.0,1,1,1,0,0,0,0,0,1100.0
25,1.0,132,4.0,1,1,1,1,0,1,0,1,1800.0
25,3.0,116,3.0,1,1,1,1,0,1,0,1,1470.0
25,2.0,90,4.0,1,1,1,1,0,1,0,0,1880.0
25,4.0,90,4.0,1,1,1,1,0,0,1,0,1500.0
25,2.0,185,5.0,1,1,1,1,1,1,0,1,1500.0
25,3.0,120,3.0,0,0,0,1,0,1,0,1,1470.0
25,2.0,168,5.0,1,1,1,1,0,1,0,1,1500.0
25,2.0,125,5.0,1,1,1,1,0,1,0,0,1570.0
25,4.0,120,5.0,1,1,1,1,0,0,0,0,1500.0
25,3.0,126,4.0,1,1,1,1,1,1,0,1,1400.0
25,3.0,102,3.0,1,1,1,1,0,1,0,0,1300.0
25,1.0,90,4.0,1,1,1,1,0,0,0,0,1500.0
25,3.0,90,4.0,1,1,1,0,0,0,0,0,1800.0
25,2.0,90,4.0,1,1,1,1,0,1,0,0,1200.0
25,1.0,80,3.0,1,1,1,0,0,0,0,0,1350.0
25,3.0,220,5.0,1,1,1,1,0,1,1,1,1200.0
25,2.0,220,6.0,1,1,1,1,0,1,1,0,1200.0
25,3.0,89,4.0,0,0,0,1,0,1,0,0,1200.0
25,3.0,65,3.0,1,1,1,1,0,1,1,0,1200.0
25,2.0,98,4.0,1,1,1,1,0,1,1,0,1000.0
25,3.0,78,3.0,1,1,1,1,0,1,0,0,1000.0
25,1.0,100,4.0,1,1,1,1,0,0,0,0,2200.0
25,2.0,125,4.0,1,1,1,1,0,1,0,0,1100.0
25,3.0,147,4.0,1,1,1,1,1,1,0,1,1680.0
25,3.0,80,4.0,0,0,0,0,0,0,0,0,1500.0
25,3.0,80,3.0,1,1,1,1,0,1,0,0,1100.0
25,4.0,95,4.0,1,1,1,1,0,1,0,0,2200.0
25,1.0,100,3.0,0,0,0,0,0,0,0,0,1300.0
25,4.0,82,3.0,0,0,0,0,0,0,0,0,1100.0
25,4.0,100,3.0,1,1,1,1,0,1,0,0,1000.0
25,4.0,140,3.0,1,1,1,1,0,1,0,0,1500.0
25,4.0,95,4.0,1,1,1,1,0,1,0,0,1150.0
25,3.0,95,3.0,1,1,1,1,0,1,0,1,1420.0
25,4.0,75,3.0,1,1,1,0,0,0,0,0,1280.0
25,2.0,144,4.0,1,1,1,0,0,0,1,1,1330.0
25,5.0,80,3.0,1,1,1,1,0,1,0,0,1500.0
25,1.0,75,3.0,1,1,1,1,0,1,0,0,1500.0
25,1.0,140,4.0,1,1,1,1,0,0,0,1,1300.0
25,5.0,68,3.0,1,1,1,0,0,0,1,0,1200.0
25,3.0,135,2.0,1,1,1,1,0,1,0,1,1100.0
25,2.0,105,3.0,1,1,1,1,0,0,1,1,1100.0
25,1.0,120,4.0,1,1,1,1,0,0,0,1,2400.0
25,1.0,100,4.0,1,1,1,1,0,1,0,1,1250.0
25,4.0,96,4.0,1,1,1,0,0,0,0,0,1400.0
25,2.0,146,4.0,1,1,1,0,0,0,0,0,1250.0
25,1.0,103,3.0,1,1,1,0,0,0,0,1,1300.0
25,1.0,126,3.0,1,1,1,0,0,0,0,0,1200.0
25,1.0,90,4.0,1,1,1,1,0,0,0,0,1650.0
25,2.0,145,4.0,1,1,1,1,0,1,0,1,1000.0
25,2.0,100,3.0,1,1,1,1,0,1,0,1,1200.0
25,3.0,100,3.0,1,1,1,0,0,0,0,0,1850.0
25,2.0,170,4.0,1,1,1,1,0,1,0,1,1200.0
25,2.0,85,4.0,1,1,1,0,0,0,0,0,1500.0
25,5.0,90,5.0,1,1,1,1,0,0,0,0,1250.0
25,2.0,75,3.0,1,1,1,0,0,1,1,0,1280.0
25,4.0,130,3.0,1,1,1,1,0,1,0,1,1300.0
25,5.0,95,4.0,1,1,1,1,0,1,0,0,1500.0
25,1.0,180,4.0,1,1,1,1,0,1,0,1,1300.0
25,4.0,90,4.0,1,1,1,1,0,1,1,0,1450.0
25,4.0,90,3.0,1,1,1,0,0,0,0,0,1100.0
25,2.0,86,4.0,1,1,1,1,0,1,0,0,1200.0
25,1.0,120,4.0,0,0,0,1,0,1,0,0,1000.0
25,4.0,180,4.0,1,1,1,0,0,0,0,1,1400.0
25,2.0,70,2.0,0,0,0,0,0,0,0,0,1270.0
25,5.0,146,5.0,1,0,1,1,0,0,0,1,1300.0
25,2.0,125,4.0,1,1,1,1,0,1,0,0,1500.0
25,2.0,90,4.0,1,1,1,0,0,0,0,0,2000.0
25,4.0,90,4.0,1,1,1,1,0,1,0,0,1200.0
25,1.0,180,5.0,1,1,1,0,0,0,0,0,1500.0
25,3.0,95,4.0,1,1,1,1,0,1,0,0,1390.0
25,4.0,124,4.0,1,1,1,1,0,0,0,1,1200.0
25,2.0,220,4.0,1,1,1,0,0,0,0,1,2250.0
25,2.0,80,4.0,1,1,1,1,0,0,0,0,1100.0
25,2.0,85,4.0,0,0,0,0,0,0,0,0,1400.0
25,2.0,90,4.0,1,1,1,1,0,1,0,0,1800.0
25,1.0,135,4.0,1,1,1,1,0,0,0,0,1100.0
25,1.0,87,3.0,1,1,1,1,0,1,0,1,1300.0
25,2.0,185,5.0,1,1,1,1,1,1,0,1,1100.0
25,4.0,83,4.0,0,0,0,1,0,1,0,0,1400.0
25,3.0,125,4.0,1,1,1,1,1,1,1,1,2000.0
25,2.0,74,3.0,1,1,1,0,0,0,0,0,1650.0
25,4.0,86,4.0,1,1,1,1,0,0,0,0,1300.0
25,2.0,150,5.0,1,1,1,0,0,0,0,1,1600.0
25,2.0,220,5.0,1,1,1,1,0,1,0,1,2150.0
25,1.0,200,5.0,1,1,1,1,1,1,1,1,1200.0
25,4.0,160,3.0,1,1,1,1,0,1,0,1,1200.0
25,4.0,80,3.0,1,1,1,1,0,1,0,0,1300.0
25,1.0,115,4.0,1,1,1,1,0,1,0,1,1000.0
25,5.0,120,4.0,1,1,1,1,0,1,0,1,2300.0
25,3.0,135,4.0,1,1,1,1,0,1,0,0,1350.0
25,1.0,103,3.0,1,1,1,1,0,1,0,0,1100.0
25,3.0,100,3.0,1,1,1,1,0,1,0,1,1000.0
25,3.0,120,4.0,0,0,0,1,0,1,0,0,1550.0
25,4.0,127,4.0,1,1,1,1,0,1,0,0,1200.0
25,4.0,100,3.0,1,1,1,1,0,1,0,0,1350.0
25,4.0,85,4.0,0,0,0,0,0,0,0,0,1400.0
25,4.0,80,3.0,1,1,1,1,0,1,0,0,1700.0
25,1.0,85,4.0,0,0,0,0,0,0,0,0,1350.0
25,7.0,118,4.0,1,1,1,1,0,0,0,1,1700.0
25,4.0,127,4.0,1,1,1,1,1,1,0,1,1400.0
25,1.0,110,4.0,1,1,1,1,0,1,0,1,1400.0
25,2.0,100,4.0,1,1,1,1,0,1,0,0,1200.0
25,4.0,250,4.0,1,1,1,0,0,0,0,1,1430.0
25,1.0,105,3.0,1,1,1,0,0,0,0,1,1200.0
25,1.0,85,3.0,1,1,1,1,0,1,0,0,1600.0
25,1.0,145,4.0,1,1,1,1,1,1,1,1,1000.0
25,1.0,85,3.0,1,1,1,0,0,0,0,0,1200.0
25,3.0,76,3.0,1,1,1,1,0,0,0,0,1200.0
25,3.0,100,5.0,1,1,1,1,1,1,0,1,2100.0
25,3.0,103,3.0,1,1,1,1,0,1,0,1,1700.0
25,4.0,120,4.0,1,1,1,0,1,0,0,1,2000.0
25,1.0,150,4.0,1,1,1,0,0,0,1,1,1300.0
25,1.0,105,3.0,0,0,0,1,0,1,0,0,1250.0
25,4.0,98,4.0,1,1,1,1,0,1,1,1,1300.0
25,1.0,87,3.0,1,1,1,1,1,1,0,1,1800.0
25,1.0,100,4.0,0,0,0,1,0,0,0,0,1600.0
25,4.0,90,4.0,0,0,0,0,0,0,0,0,1500.0
25,4.0,130,4.0,0,0,0,1,0,0,0,0,2300.0
25,8.0,162,5.0,1,1,1,1,0,1,0,1,2700.0
25,1.0,122,4.0,1,1,1,0,0,0,0,1,1100.0
25,1.0,75,3.0,0,0,0,0,0,0,0,0,1100.0
25,1.0,130,4.0,1,1,1,0,0,0,0,1,2200.0
25,1.0,140,5.0,1,1,1,0,1,0,0,0,2300.0
25,1.0,132,4.0,1,1,1,0,0,0,0,1,2300.0
25,3.0,80,3.0,1,1,1,0,0,0,0,0,1700.0
25,4.0,140,4.0,1,1,1,0,0,0,0,1,2100.0
25,2.0,135,4.0,1,1,1,0,0,0,1,1,1900.0
25,1.0,122,4.0,1,1,1,0,0,0,0,1,1750.0
25,2.0,90,4.0,1,1,1,0,0,0,0,1,2000.0
25,2.0,132,4.0,1,1,1,0,0,0,0,1,2000.0
25,2.0,82,3.0,0,0,0,0,0,0,0,0,1800.0
25,1.0,90,4.0,1,1,1,0,0,0,0,0,2100.0
25,3.0,90,4.0,0,0,0,0,0,0,0,0,2200.0
25,4.0,98,4.0,1,1,1,0,0,0,0,0,2300.0
25,2.0,108,4.0,1,1,1,0,0,0,1,1,2000.0
25,2.0,90,4.0,1,1,1,0,0,0,0,0,1400.0
25,1.0,140,4.0,1,1,1,0,0,0,0,1,2400.0
25,3.0,125,4.0,1,1,1,0,0,0,1,1,2450.0
25,5.0,170,5.0,1,1,1,0,0,0,0,0,2800.0
25,2.0,120,4.0,1,1,1,0,0,0,0,1,1750.0
26,3.0,100,4.0,1,1,1,1,0,0,0,0,1550.0
26,1.0,120,4.0,1,1,1,0,1,0,0,0,2200.0
26,1.0,105,4.0,1,1,1,0,0,0,0,0,1200.0
26,4.0,105,4.0,1,1,1,1,0,0,0,0,1600.0
26,2.0,81,4.0,1,1,1,1,0,0,0,0,1300.0
26,2.0,70,3.0,1,1,1,1,0,0,0,0,1380.0
26,2.0,174,4.0,0,0,0,0,0,0,0,0,1900.0
26,2.0,106,4.0,1,1,1,0,0,0,0,1,1100.0
26,2.0,145,4.0,1,1,1,1,0,0,0,0,1200.0
26,4.0,85,4.0,1,1,1,1,0,0,0,0,1200.0
26,1.0,80,3.0,1,0,1,0,1,0,0,0,1600.0
26,3.0,80,3.0,1,1,1,1,0,0,0,0,1250.0
26,2.0,82,4.0,1,1,1,0,0,0,0,0,1850.0
26,2.0,68,3.0,1,1,1,1,0,0,0,0,1300.0
26,2.0,100,4.0,1,1,1,1,0,0,0,1,1250.0
26,5.0,100,4.0,1,1,1,1,0,1,0,0,1600.0
26,8.0,100,4.0,1,1,1,1,0,0,0,0,2200.0
26,2.0,89,4.0,1,1,1,0,0,0,1,1,1700.0
26,1.0,65,3.0,1,1,1,1,0,0,0,1,1750.0
26,3.0,70,3.0,1,1,1,0,0,0,0,0,1200.0
26,1.0,90,3.0,1,1,1,0,0,0,1,1,1400.0
26,1.0,80,3.0,1,1,1,1,1,0,0,0,1300.0
26,2.0,98,4.0,0,0,0,0,0,0,0,0,1200.0
26,1.0,70,3.0,1,1,1,0,1,0,0,0,1500.0
26,1.0,77,3.0,1,1,1,0,0,0,0,0,1700.0
26,2.0,112,4.0,1,1,1,1,0,0,0,1,1600.0
26,5.0,113,5.0,1,1,1,0,1,0,1,1,1200.0
26,2.0,131,5.0,1,1,1,1,0,0,0,1,1850.0
26,1.0,126,4.0,1,1,1,0,0,0,0,0,1000.0
26,9.0,85,4.0,1,1,1,0,0,0,0,0,1700.0
26,1.0,102,3.0,1,1,1,1,0,1,0,1,1700.0
26,3.0,117,5.0,1,1,1,0,1,0,0,0,1100.0
26,4.0,117,4.0,0,0,0,0,0,0,0,0,1800.0
26,1.0,70,3.0,1,1,1,0,0,0,0,0,1000.0
26,1.0,77,3.0,1,1,1,0,0,0,0,0,1600.0
26,4.0,105,5.0,1,1,1,0,0,0,0,0,1200.0
26,3.0,105,4.0,1,1,1,0,0,0,0,0,2000.0
26,2.0,165,4.0,1,1,1,0,0,0,1,1,1500.0
26,3.0,77,3.0,1,1,1,0,0,0,0,0,1400.0
26,4.0,105,4.0,1,1,1,0,0,0,0,0,1900.0
26,2.0,70,3.0,1,1,1,0,0,0,0,0,1120.0
27,1.0,100,3.0,0,0,0,1,0,1,0,0,1500.0
27,3.0,125,4.0,1,1,1,1,0,0,0,0,1350.0
27,1.0,110,3.0,1,1,1,1,0,1,0,0,1400.0
27,4.0,140,4.0,1,1,1,0,0,1,0,0,1300.0
27,1.0,120,4.0,1,1,1,1,1,1,0,1,2200.0
27,1.0,85,3.0,1,1,1,0,0,0,0,1,1500.0
27,2.0,132,4.0,1,1,1,1,0,1,0,1,1300.0
27,1.0,115,3.0,1,1,1,0,0,0,0,0,1500.0
27,1.0,81,3.0,1,1,1,1,0,1,0,1,1520.0
27,11.0,98,3.0,1,1,1,1,1,1,0,1,1200.0
27,1.0,140,3.0,1,1,1,0,1,0,0,1,1400.0
27,3.0,142,4.0,1,1,1,1,1,1,0,1,1250.0
27,2.0,107,3.0,1,1,1,1,1,1,0,1,1700.0
27,2.0,70,2.0,1,1,1,0,0,0,1,1,1000.0
27,2.0,79,3.0,1,1,1,1,0,0,0,0,1400.0
27,2.0,127,4.0,1,1,1,1,0,1,0,1,1250.0
27,3.0,200,5.0,1,1,1,1,1,1,0,1,1400.0
27,1.0,82,3.0,1,1,1,1,0,1,0,1,1550.0
27,3.0,73,3.0,1,1,1,0,0,0,0,0,1450.0
27,4.0,220,6.0,1,1,1,1,1,1,1,1,1500.0
27,2.0,99,3.0,1,1,1,0,0,0,0,0,1350.0
27,4.0,72,3.0,1,1,1,1,0,0,0,0,1000.0
27,1.0,80,3.0,1,1,1,0,0,0,0,1,1000.0
27,2.0,134,4.0,1,1,1,1,1,1,1,1,1750.0
27,1.0,110,3.0,1,1,1,0,0,0,0,1,1200.0
27,3.0,128,4.0,1,1,1,0,0,0,0,1,1700.0
27,2.0,180,5.0,1,1,1,1,0,1,0,1,2000.0
27,4.0,125,4.0,1,1,1,1,1,1,0,0,1900.0
27,4.0,132,4.0,1,1,1,1,1,1,0,1,2300.0
27,2.0,110,4.0,0,1,1,0,0,0,0,0,2400.0
27,6.0,118,3.0,1,1,1,1,1,1,0,0,1450.0
27,1.0,132,4.0,1,1,1,1,0,1,0,1,2000.0
27,3.0,140,4.0,1,1,1,1,0,1,0,1,2250.0
27,1.0,120,4.0,0,0,0,0,0,0,0,0,2200.0
27,4.0,130,3.0,1,1,1,1,0,1,0,1,1400.0
27,2.0,127,4.0,0,0,0,1,0,1,0,1,2400.0
27,1.0,95,3.0,1,1,1,0,0,0,0,1,1400.0
27,4.0,120,4.0,1,1,1,0,0,0,0,0,2300.0
27,1.0,121,4.0,1,1,1,1,0,1,0,1,1750.0
27,1.0,140,4.0,1,1,1,1,0,1,0,1,1500.0
27,1.0,130,4.0,0,0,0,1,0,1,0,0,2200.0
27,3.0,100,5.0,1,1,1,1,0,1,0,0,1900.0
27,2.0,127,4.0,1,1,1,1,0,1,0,0,1800.0
27,1.0,79,3.0,1,1,1,1,1,0,0,0,1600.0
27,2.0,120,4.0,1,1,1,0,0,0,0,1,1700.0
27,2.0,80,3.0,1,1,1,1,1,1,1,1,1600.0
27,2.0,99,3.0,1,1,1,0,0,0,0,0,1770.0
27,2.0,200,5.0,1,1,1,0,1,0,0,1,1700.0
27,3.0,200,5.0,1,1,1,1,0,1,1,1,2600.0
27,1.0,100,3.0,1,1,0,0,0,0,0,1,1400.0
27,5.0,67,3.0,1,1,1,1,0,0,0,0,1100.0
27,1.0,132,4.0,1,1,1,1,0,1,0,1,1700.0
27,1.0,118,4.0,0,0,0,0,0,0,0,0,2200.0
27,4.0,176,5.0,1,1,1,1,0,1,0,0,1400.0
27,5.0,246,8.0,1,1,1,0,0,0,0,0,2500.0
27,5.0,140,5.0,1,1,1,0,0,0,0,0,1400.0
27,2.0,195,6.0,0,0,0,0,0,0,0,0,1350.0
27,2.0,80,3.0,1,1,1,0,0,0,0,0,1620.0
27,1.0,120,4.0,1,1,1,0,0,0,0,1,2200.0
27,1.0,100,4.0,0,0,0,0,0,0,0,1,1800.0
27,3.0,87,4.0,1,1,1,1,0,0,0,0,1350.0
27,1.0,125,4.0,0,0,0,0,0,0,0,0,1100.0
27,3.0,122,4.0,1,1,1,1,0,1,0,1,2400.0
27,4.0,95,4.0,1,1,1,1,0,0,0,1,1800.0
27,1.0,95,3.0,1,1,1,0,1,0,0,1,1550.0
27,3.0,120,5.0,1,1,1,0,0,0,0,0,2500.0
27,3.0,135,5.0,1,1,1,1,0,1,0,0,1200.0
27,1.0,110,5.0,1,1,1,0,0,0,0,0,2300.0
27,1.0,68,3.0,1,1,1,0,0,0,0,0,1800.0
27,2.0,200,5.0,1,1,1,0,0,0,0,1,2900.0
27,4.0,160,4.0,1,1,1,1,0,0,0,1,1750.0
27,4.0,125,4.0,1,0,1,1,0,0,0,0,2100.0
27,2.0,125,4.0,1,1,1,0,0,0,0,1,2000.0
27,4.0,89,3.0,1,1,1,1,0,0,0,1,1500.0
27,3.0,67,3.0,1,1,1,1,0,0,0,0,1800.0
27,1.0,120,4.0,1,1,1,1,0,1,0,0,1650.0
27,1.0,90,4.0,1,1,1,1,0,0,0,0,1900.0
27,6.0,227,7.0,1,1,1,0,0,0,0,0,2500.0
27,3.0,80,3.0,1,1,1,1,0,0,0,0,1800.0
27,1.0,115,4.0,1,1,1,1,0,0,0,1,1800.0
27,5.0,228,7.0,1,1,1,1,0,1,0,0,1500.0
27,3.0,155,5.0,0,0,0,0,0,0,0,0,2500.0
27,2.0,95,3.0,1,1,1,0,0,0,0,1,1800.0
27,2.0,118,4.0,0,0,0,1,0,1,0,1,2000.0
27,1.0,135,4.0,1,1,1,0,0,0,0,1,2200.0
27,3.0,190,4.0,1,1,1,0,0,0,0,1,1900.0
27,4.0,137,4.0,1,1,1,0,0,0,0,1,1900.0
27,1.0,156,5.0,1,1,1,1,1,0,0,1,2200.0
27,4.0,135,4.0,1,1,1,1,0,0,0,1,2000.0
27,3.0,116,4.0,1,1,1,0,0,0,0,0,1300.0
27,1.0,75,3.0,1,1,1,0,0,0,0,0,1800.0
27,1.0,88,3.0,1,1,1,0,0,0,0,1,1300.0
27,5.0,138,4.0,1,1,1,1,1,1,0,1,1400.0
27,1.0,145,3.0,1,1,1,0,0,0,0,1,1150.0
27,1.0,200,4.0,0,0,0,0,0,0,0,0,1200.0
27,2.0,95,3.0,1,1,1,0,0,0,0,0,1150.0
27,1.0,135,4.0,0,0,0,0,0,0,0,0,1300.0
27,5.0,250,8.0,1,1,1,0,0,0,0,0,1930.0
27,3.0,72,3.0,1,1,1,1,0,1,0,0,1000.0
27,2.0,120,4.0,1,1,1,0,0,0,0,1,1800.0
27,5.0,78,3.0,1,1,1,1,0,0,0,0,1550.0
27,5.0,150,5.0,1,1,1,0,0,0,0,0,2250.0
27,1.0,127,4.0,1,1,1,0,1,0,0,1,1145.0
27,1.0,100,4.0,1,1,1,0,0,0,1,1,1700.0
27,1.0,86,3.0,0,0,0,0,0,0,0,0,1400.0
27,4.0,98,4.0,1,1,1,1,0,1,0,0,1550.0
27,2.0,120,4.0,1,1,1,0,1,0,0,1,2400.0
27,5.0,127,4.0,1,1,1,1,1,0,0,1,1300.0
27,2.0,106,4.0,1,1,1,0,0,0,0,1,1600.0
27,5.0,70,3.0,1,1,1,0,0,0,0,0,1550.0
27,1.0,135,3.0,1,1,1,0,0,0,0,1,1750.0
27,1.0,80,3.0,1,1,1,1,0,0,0,0,1450.0
27,2.0,150,5.0,1,1,1,0,1,0,0,0,1880.0
27,4.0,79,3.0,1,1,1,1,0,0,0,0,1300.0
27,3.0,138,5.0,1,1,1,0,0,0,0,0,1000.0
27,3.0,120,4.0,1,1,1,0,0,0,0,0,1500.0
27,7.0,100,4.0,1,1,1,0,0,1,0,0,1550.0
27,1.0,152,4.0,0,0,0,0,0,0,0,0,1200.0
27,2.0,75,3.0,1,1,1,0,0,0,0,1,1650.0
27,1.0,116,4.0,1,1,1,0,0,0,0,0,1500.0
27,1.0,85,3.0,1,1,1,1,0,1,0,1,1150.0
27,1.0,117,4.0,1,1,0,0,0,0,0,1,1600.0
27,1.0,108,4.0,1,1,1,0,0,0,0,0,1250.0
27,2.0,98,4.0,1,1,1,0,0,0,0,1,1200.0
27,3.0,110,3.0,1,1,1,0,0,0,0,1,1200.0
27,3.0,78,3.0,1,1,1,0,0,0,0,0,1000.0
27,3.0,116,4.0,1,1,1,0,0,0,0,1,1250.0
27,2.0,120,4.0,1,1,1,0,0,0,0,1,1400.0
27,5.0,110,4.0,1,1,1,0,0,0,0,1,1400.0
27,2.0,99,4.0,1,1,1,0,1,0,0,1,1050.0
27,2.0,101,3.0,1,1,1,0,0,0,0,1,1100.0
27,2.0,86,4.0,1,1,1,0,0,0,0,0,1600.0
27,5.0,95,4.0,1,1,1,0,0,0,0,0,1200.0
27,3.0,110,4.0,1,1,1,0,0,0,0,0,2300.0
27,3.0,75,3.0,1,1,1,0,0,0,0,0,1200.0
27,4.0,109,3.0,1,1,1,0,0,0,0,1,1610.0
28,2.0,97,3.0,1,1,1,0,0,0,0,0,1550.0
28,1.0,100,3.0,1,1,1,1,0,1,0,0,1530.0
28,1.0,126,5.0,1,1,1,1,0,1,0,1,1700.0
28,1.0,160,4.0,1,1,1,1,1,1,0,1,2000.0
28,1.0,137,4.0,1,1,1,1,0,0,0,1,1600.0
28,3.0,97,3.0,1,1,1,0,0,0,0,0,1600.0
28,1.0,100,4.0,1,1,1,0,0,0,0,0,2000.0
28,4.0,75,3.0,1,1,1,1,0,0,0,0,1700.0
28,4.0,74,3.0,1,1,1,1,0,1,0,0,1600.0
28,2.0,114,4.0,1,1,1,1,0,1,0,1,1400.0
28,4.0,150,4.0,1,1,1,0,0,0,0,1,1200.0
28,3.0,184,4.0,1,1,1,0,0,0,0,0,1600.0
28,2.0,114,3.0,1,1,1,1,0,1,0,1,1800.0
28,1.0,162,4.0,0,0,0,1,0,1,0,0,1250.0
28,6.0,90,3.0,1,1,1,1,0,1,0,0,1780.0
28,5.0,120,4.0,0,0,0,1,0,1,0,0,1100.0
28,6.0,105,3.0,1,1,1,1,0,0,0,0,1700.0
28,1.0,105,4.0,1,1,1,1,0,1,1,0,1200.0
28,9.0,186,5.0,1,1,1,1,0,1,0,0,1230.0
28,3.0,110,4.0,1,1,1,1,0,1,0,0,1450.0
28,4.0,73,3.0,1,1,1,1,0,0,0,0,1100.0
28,4.0,148,5.0,1,1,1,1,1,0,1,1,1000.0
28,1.0,116,4.0,1,1,1,0,0,0,0,1,1200.0
28,4.0,92,4.0,1,1,1,0,0,0,0,0,1500.0
28,1.0,115,4.0,1,1,1,1,0,1,1,0,2300.0
28,1.0,100,3.0,0,0,0,1,0,1,0,0,1400.0
28,6.0,82,3.0,1,1,1,1,0,0,0,0,1250.0
28,2.0,112,4.0,1,1,1,1,1,1,0,0,1100.0
